Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1993-02-23 00:00:00-05:00,24.473743528767205,24.49118739443276,24.2644171407806,24.386524200439453,373700,0.0,0.0,0.0
1993-02-24 00:00:00-05:00,24.403977544967734,24.700523376464844,24.403977544967734,24.700523376464844,26300,0.0,0.0,0.0
1993-02-25 00:00:00-05:00,24.68307981027357,24.77029917356076,24.630748192301255,24.75285530090332,44500,0.0,0.0,0.0
1993-02-26 00:00:00-05:00,24.805171217572767,24.805171217572767,24.6656203246469,24.78772735595703,66200,0.0,0.0,0.0
1993-03-01 00:00:00-05:00,24.874953246402672,24.874953246402672,24.683070717853987,24.717958450317383,66500,0.0,0.0,0.0
1993-03-02 00:00:00-05:00,24.735397041755856,25.084274291992188,24.700509316732223,25.084274291992188,182400,0.0,0.0,0.0
1993-03-03 00:00:00-05:00,25.11916839515073,25.206387729856115,25.084280661268576,25.18894386291504,280100,0.0,0.0,0.0
1993-03-04 00:00:00-05:00,25.22382368549995,25.22382368549995,25.04938507080078,25.04938507080078,89500,0.0,0.0,0.0
1993-03-05 00:00:00-05:00,25.084285107404828,25.18894832760262,24.962178017174065,24.97962188720703,40000,0.0,0.0,0.0
1993-03-08 00:00:00-05:00,25.031959899787694,25.53783226013184,25.031959899787694,25.53783226013184,50800,0.0,0.0,0.0
1993-03-09 00:00:00-05:00,25.48548167139149,25.502925532905103,25.398262363823413,25.450593948364254,169300,0.0,0.0,0.0
1993-03-10 00:00:00-05:00,25.450601901303564,25.502933502197266,25.34593869951616,25.502933502197266,194400,0.0,0.0,0.0
1993-03-11 00:00:00-05:00,25.52037438443659,25.5901498441343,25.3982673299656,25.433155059814453,70900,0.0,0.0,0.0
1993-03-12 00:00:00-05:00,25.22382129502644,25.241265154843187,25.014494977225382,25.17148971557617,643600,0.0,0.0,0.0
1993-03-15 00:00:00-05:00,25.15405297904179,25.293603897094727,25.15405297904179,25.293603897094727,310800,0.0,0.0,0.0
1993-03-16 00:00:00-05:00,25.293603897094727,25.3633793561212,25.293603897094727,25.293603897094727,30800,0.0,0.0,0.0
1993-03-17 00:00:00-05:00,25.25871900549206,25.25871900549206,25.10172420504356,25.13661193847656,21800,0.0,0.0,0.0
1993-03-18 00:00:00-05:00,25.241272302824875,25.39826708563443,25.241272302824875,25.293603897094727,59300,0.0,0.0,0.0
1993-03-19 00:00:00-05:00,25.39553723014286,25.39553723014286,25.255327224731445,25.255327224731445,66900,0.213,0.0,0.0
1993-03-22 00:00:00-05:00,25.00995672056913,25.167692957769635,24.99243047199129,25.115114212036133,183400,0.0,0.0,0.0
1993-03-23 00:00:00-05:00,25.18521652381068,25.202742770521752,25.132637783677463,25.16769027709961,55200,0.0,0.0,0.0
1993-03-24 00:00:00-05:00,25.132637783677463,25.27284775736604,25.00995405669996,25.16769027709961,37200,0.0,0.0,0.0
1993-03-25 00:00:00-05:00,25.18521423339844,25.378002929687497,25.15016174316406,25.325424194335938,110100,0.0,0.0,0.0
1993-03-26 00:00:00-05:00,25.307891049315383,25.325417289654247,25.167681126604496,25.18520736694336,101500,0.0,0.0,0.0
1993-03-29 00:00:00-05:00,25.202741618959426,25.41305656988259,25.202741618959426,25.290372848510746,87100,0.0,0.0,0.0
1993-03-30 00:00:00-05:00,25.3254401939197,25.360492706298828,25.29038768154057,25.360492706298828,56000,0.0,0.0,0.0
1993-03-31 00:00:00-05:00,25.430593531491187,25.500698544672417,25.34296226501465,25.34296226501465,111600,0.0,0.0,0.0
1993-04-01 00:00:00-05:00,25.378010979466435,25.378010979466435,25.20274847270216,25.255327224731445,129500,0.0,0.0,0.0
1993-04-02 00:00:00-05:00,25.04501624888009,25.04501624888009,24.72954368591309,24.72954368591309,59400,0.0,0.0,0.0
1993-04-05 00:00:00-04:00,24.922333180652185,24.922333180652185,24.78212314869352,24.85222816467285,172200,0.0,0.0,0.0
1993-04-06 00:00:00-04:00,24.904809262492872,24.904809262492872,24.712020450467943,24.78212547302246,129700,0.0,0.0,0.0
1993-04-07 00:00:00-04:00,24.817176028487545,24.86975479125977,24.764597265715327,24.86975479125977,28000,0.0,0.0,0.0
1993-04-08 00:00:00-04:00,24.974907731707024,24.974907731707024,24.729540217149903,24.834697723388672,180800,0.0,0.0,0.0
1993-04-12 00:00:00-04:00,25.080049924910192,25.20273360728222,25.044997444232468,25.18520736694336,348500,0.0,0.0,0.0
1993-04-13 00:00:00-04:00,25.167703204684784,25.325439506106903,25.15017694897121,25.237808227539062,146100,0.0,0.0,0.0
1993-04-14 00:00:00-04:00,25.255324183319477,25.272850431885274,25.18521918905627,25.20274543762207,119600,0.0,0.0,0.0
1993-04-15 00:00:00-04:00,25.18521918905627,25.255324183319477,25.09758794622726,25.20274543762207,148600,0.0,0.0,0.0
1993-04-16 00:00:00-04:00,25.22027168618787,25.255324183319477,25.16769294049047,25.20274543762207,47900,0.0,0.0,0.0
1993-04-19 00:00:00-04:00,25.202756567374287,25.27286159259647,25.08007277323547,25.097599029541016,157000,0.0,0.0,0.0
1993-04-20 00:00:00-04:00,25.06253625970137,25.09758875796669,24.81716877184416,24.97490501403809,279500,0.0,0.0,0.0
1993-04-21 00:00:00-04:00,25.027494859159663,25.027494859159663,24.88728480392628,24.95738983154297,67900,0.0,0.0,0.0
1993-04-22 00:00:00-04:00,24.85221211364225,25.062527025746416,24.64189720153808,24.64189720153809,97700,0.0,0.0,0.0
1993-04-23 00:00:00-04:00,24.589333368028917,24.65943838119507,24.501702101571222,24.536754608154297,106000,0.0,0.0,0.0
1993-04-26 00:00:00-04:00,24.554276719721557,24.64190797139793,24.273856714357137,24.34396171569824,62600,0.0,0.0,0.0
1993-04-27 00:00:00-04:00,24.30890913770409,24.60685539245605,24.30890913770409,24.60685539245605,156800,0.0,0.0,0.0
1993-04-28 00:00:00-04:00,24.57179794474894,24.62437668500161,24.519219204496267,24.554271697998047,85900,0.0,0.0,0.0
1993-04-29 00:00:00-04:00,24.60685461568934,24.659433364868164,24.466644617879144,24.659433364868164,85000,0.0,0.0,0.0
1993-04-30 00:00:00-04:00,24.747065368825616,24.834696620131652,24.694486618041992,24.694486618041992,88500,0.0,0.0,0.0
1993-05-03 00:00:00-04:00,24.729544386709023,24.85222816467285,24.624386862740028,24.85222816467285,80500,0.0,0.0,0.0
1993-05-04 00:00:00-04:00,24.904793549656283,25.027477261723558,24.869741060494206,24.93984603881836,149100,0.0,0.0,0.0
1993-05-05 00:00:00-04:00,24.939857072569563,25.097593343583704,24.939857072569563,25.00996208190918,109000,0.0,0.0,0.0
1993-05-06 00:00:00-04:00,24.97490196791379,24.99242821490882,24.90479697993368,24.92232322692871,54700,0.0,0.0,0.0
1993-05-07 00:00:00-04:00,24.93985980828939,24.93985980828939,24.834702282744956,24.86975479125977,68000,0.0,0.0,0.0
1993-05-10 00:00:00-04:00,24.90479697993368,25.06253320288893,24.90479697993368,24.92232322692871,113900,0.0,0.0,0.0
1993-05-11 00:00:00-04:00,24.92232549491049,25.027482986450195,24.852220500550683,25.027482986450195,42600,0.0,0.0,0.0
1993-05-12 00:00:00-04:00,24.92233044703244,25.00996170739472,24.92233044703244,24.992435455322266,31000,0.0,0.0,0.0
1993-05-13 00:00:00-04:00,24.88727537091528,24.88727537091528,24.676960367780783,24.694486618041992,129100,0.0,0.0,0.0
1993-05-14 00:00:00-04:00,24.69448815015229,24.76459315554662,24.65943564745513,24.67696189880371,63500,0.0,0.0,0.0
1993-05-17 00:00:00-04:00,24.74705734306924,24.764583587646488,24.641899875605773,24.764583587646484,34000,0.0,0.0,0.0
1993-05-18 00:00:00-04:00,24.782115179823748,24.799641428182888,24.65943144130977,24.74706268310547,105200,0.0,0.0,0.0
1993-05-19 00:00:00-04:00,24.74706595511506,25.255327224731445,24.58932969902721,25.255327224731445,50200,0.0,0.0,0.0
1993-05-20 00:00:00-04:00,25.255319213867185,25.32542419433593,25.202740478515626,25.325424194335938,98200,0.0,0.0,0.0
1993-05-21 00:00:00-04:00,25.34296661781865,25.378019130429745,25.08007277323547,25.097599029541016,221400,0.0,0.0,0.0
1993-05-24 00:00:00-04:00,25.150166691924664,25.290376680451075,25.150166691924664,25.20274543762207,30500,0.0,0.0,0.0
1993-05-25 00:00:00-04:00,25.30790597676073,25.30790597676073,25.255327224731445,25.255327224731445,191800,0.0,0.0,0.0
1993-05-26 00:00:00-04:00,25.3254257055731,25.58831939801849,25.307899459410077,25.57079315185547,102400,0.0,0.0,0.0
1993-05-27 00:00:00-04:00,25.605851399029465,25.605851399029465,25.44811514811142,25.48316764831543,53800,0.0,0.0,0.0
1993-05-28 00:00:00-04:00,25.46565024343621,25.46565024343621,25.23780891297188,25.360492706298828,79100,0.0,0.0,0.0
1993-06-01 00:00:00-04:00,25.44812155846942,25.69348912170535,25.41306904943572,25.605857849121094,28300,0.0,0.0,0.0
1993-06-02 00:00:00-04:00,25.535740659529413,25.6584243826706,25.430583182551256,25.57079315185547,20300,0.0,0.0,0.0
1993-06-03 00:00:00-04:00,25.51822014851944,25.51822014851944,25.43058889800941,25.48316764831543,21600,0.0,0.0,0.0
1993-06-04 00:00:00-04:00,25.4130626728487,25.4130626728487,25.290378922014256,25.39553642272949,32000,0.0,0.0,0.0
1993-06-07 00:00:00-04:00,25.448117116151423,25.448117116151423,25.307907104492188,25.307907104492188,121400,0.0,0.0,0.0
1993-06-08 00:00:00-04:00,25.23781062671973,25.23781062671973,25.08007431030273,25.08007431030273,104500,0.0,0.0,0.0
1993-06-09 00:00:00-04:00,25.16769027709961,25.27284775736604,25.132637783677463,25.16769027709961,43300,0.0,0.0,0.0
1993-06-10 00:00:00-04:00,25.15015488626564,25.20273360728222,25.09757616524905,25.18520736694336,17900,0.0,0.0,0.0
1993-06-11 00:00:00-04:00,25.27284660260048,25.325425340331268,25.18521537304916,25.290372848510746,647400,0.0,0.0,0.0
1993-06-14 00:00:00-04:00,25.32543222743715,25.34295847811358,25.255327224731445,25.255327224731445,64200,0.0,0.0,0.0
1993-06-15 00:00:00-04:00,25.290376680451075,25.30790292901688,25.20274543762207,25.20274543762207,142400,0.0,0.0,0.0
1993-06-16 00:00:00-04:00,25.20274847270216,25.255327224731445,25.132643469996456,25.255327224731445,330900,0.0,0.0,0.0
1993-06-17 00:00:00-04:00,25.307909758424035,25.34296226501465,25.25533099853811,25.34296226501465,37400,0.0,0.0,0.0
1993-06-18 00:00:00-04:00,25.32841719938128,25.32841719938128,25.134262084960938,25.134262084960938,58500,0.318,0.0,0.0
1993-06-21 00:00:00-04:00,25.20486818031573,25.20486818031573,25.15191677657557,25.187217712402344,29300,0.0,0.0,0.0
1993-06-22 00:00:00-04:00,25.22250160650045,25.22250160650045,25.169550238537187,25.20485115051269,137500,0.0,0.0,0.0
1993-06-23 00:00:00-04:00,25.20485882978136,25.20485882978136,24.975402832031254,24.97540283203125,227600,0.0,0.0,0.0
1993-06-24 00:00:00-04:00,25.04600925126335,25.310766220092773,25.04600925126335,25.310766220092773,243700,0.0,0.0,0.0
1993-06-25 00:00:00-04:00,25.29310607910156,25.36370791044588,25.275455621265483,25.29310607910156,44800,0.0,0.0,0.0
1993-06-28 00:00:00-04:00,25.416663507497088,25.575517654418945,25.381362585958897,25.575517654418945,439900,0.0,0.0,0.0
1993-06-29 00:00:00-04:00,25.540227208818703,25.540227208818703,25.41667393275669,25.45197486877441,207500,0.0,0.0,0.0
1993-06-30 00:00:00-04:00,25.48727580479213,25.540227208818703,25.41667393275669,25.45197486877441,437600,0.0,0.0,0.0
1993-07-01 00:00:00-04:00,25.48726759633368,25.48726759633368,25.34606389773904,25.38136482238769,605700,0.0,0.0,0.0
1993-07-02 00:00:00-04:00,25.29311710704457,25.31076757257635,25.151913382790305,25.24016571044922,285400,0.0,0.0,0.0
1993-07-06 00:00:00-04:00,25.20485882978136,25.275460675242936,24.940101909300463,24.97540283203125,246400,0.0,0.0,0.0
1993-07-07 00:00:00-04:00,24.95776244332204,25.081315722744424,24.95776244332204,25.0460147857666,343700,0.0,0.0,0.0
1993-07-08 00:00:00-04:00,25.063657966640356,25.38136630706256,25.028357039926775,25.328414916992188,248200,0.0,0.0,0.0
1993-07-09 00:00:00-04:00,25.32841738103743,25.399019241333004,25.27546598581575,25.399019241333008,378200,0.0,0.0,0.0
1993-07-12 00:00:00-04:00,25.36371436006337,25.39901528471203,25.328413435414703,25.38136482238769,373700,0.0,0.0,0.0
1993-07-13 00:00:00-04:00,25.39899986256471,25.46960166899297,25.222495346494075,25.363698959350582,389600,0.0,0.0,0.0
1993-07-14 00:00:00-04:00,25.38137299673898,25.522576740809846,25.36372252873012,25.45197486877441,617300,0.0,0.0,0.0
1993-07-15 00:00:00-04:00,25.43431209654529,25.43431209654529,25.293108420783764,25.346059799194336,443800,0.0,0.0,0.0
1993-07-16 00:00:00-04:00,25.363721161581285,25.381371628638757,25.24016789217901,25.275468826293945,216400,0.0,0.0,0.0
1993-07-19 00:00:00-04:00,25.27547250637052,25.27547250637052,25.18722015823375,25.257822036743164,188200,0.0,0.0,0.0
1993-07-20 00:00:00-04:00,25.240162600208244,25.328414916992188,25.11660935671072,25.328414916992188,68500,0.0,0.0,0.0
1993-07-21 00:00:00-04:00,25.293115755504147,25.310766220092773,25.222513897149632,25.310766220092773,142700,0.0,0.0,0.0
1993-07-22 00:00:00-04:00,25.27546580453937,25.310766734433976,25.134262084960938,25.134262084960938,632400,0.0,0.0,0.0
1993-07-23 00:00:00-04:00,25.18722015823375,25.257822036743164,25.169569688606398,25.257822036743164,286200,0.0,0.0,0.0
1993-07-26 00:00:00-04:00,25.32841738103743,25.451970636554687,25.32841738103743,25.399019241333008,121300,0.0,0.0,0.0
1993-07-27 00:00:00-04:00,25.41666574703636,25.434316209360688,25.293112510766043,25.38136482238769,92800,0.0,0.0,0.0
1993-07-28 00:00:00-04:00,25.328414916992188,25.38136630706256,25.293113990278613,25.328414916992188,30800,0.0,0.0,0.0
1993-07-29 00:00:00-04:00,25.38136172806812,25.5402158696207,25.3460608077231,25.469614028930664,331000,0.0,0.0,0.0
1993-07-30 00:00:00-04:00,25.4696186238465,25.4696186238465,25.293113990278613,25.328414916992188,75300,0.0,0.0,0.0
1993-08-02 00:00:00-04:00,25.363718311185217,25.487271566702475,25.363718311185217,25.399019241333008,41300,0.0,0.0,0.0
1993-08-03 00:00:00-04:00,25.451972685919863,25.522574551900227,25.328419420454235,25.416671752929688,81600,0.0,0.0,0.0
1993-08-04 00:00:00-04:00,25.416671752929684,25.469623152414957,25.346069886949326,25.416671752929688,434000,0.0,0.0,0.0
1993-08-05 00:00:00-04:00,25.416650314171772,25.416650314171772,25.328398056136457,25.363698959350582,36800,0.0,0.0,0.0
1993-08-06 00:00:00-04:00,25.434320171480792,25.451970636554687,25.363718311185217,25.399019241333008,402300,0.0,0.0,0.0
1993-08-09 00:00:00-04:00,25.46962221194401,25.610825938690752,25.41667081441398,25.540224075317383,828200,0.0,0.0,0.0
1993-08-10 00:00:00-04:00,25.522565841674805,25.540216302146227,25.487264920731963,25.522565841674805,604900,0.0,0.0,0.0
1993-08-11 00:00:00-04:00,25.504915381203386,25.593167683560488,25.504915381203386,25.522565841674805,542200,0.0,0.0,0.0
1993-08-12 00:00:00-04:00,25.59317861284528,25.59317861284528,25.36372252873012,25.45197486877441,303700,0.0,0.0,0.0
1993-08-13 00:00:00-04:00,25.46962560907295,25.504926545468063,25.46962560907295,25.487276077270508,103500,0.0,0.0,0.0
1993-08-16 00:00:00-04:00,25.504918137857736,25.69907322402828,25.504918137857736,25.62847137451172,241800,0.0,0.0,0.0
1993-08-17 00:00:00-04:00,25.61081592007377,25.71671867370605,25.61081592007377,25.71671867370605,369300,0.0,0.0,0.0
1993-08-18 00:00:00-04:00,25.80498925947899,25.910892088177263,25.78733878802928,25.857940673828125,414300,0.0,0.0,0.0
1993-08-19 00:00:00-04:00,25.87559114527784,25.87559114527784,25.822639730928703,25.857940673828125,28500,0.0,0.0,0.0
1993-08-20 00:00:00-04:00,25.8049931962038,25.87559509277344,25.787342722061386,25.87559509277344,80700,0.0,0.0,0.0
1993-08-23 00:00:00-04:00,25.7696842446526,25.840286119295484,25.7696842446526,25.82263565063477,15600,0.0,0.0,0.0
1993-08-24 00:00:00-04:00,25.82262458956024,26.10503196716309,25.82262458956024,26.10503196716309,273400,0.0,0.0,0.0
1993-08-25 00:00:00-04:00,26.105032110214232,26.228585338592527,26.069731187820437,26.122682571411133,242300,0.0,0.0,0.0
1993-08-26 00:00:00-04:00,26.140338897705075,26.28154261896209,26.034436106762318,26.14033889770508,120000,0.0,0.0,0.0
1993-08-27 00:00:00-04:00,26.069731187820437,26.12268257141113,26.069731187820437,26.122682571411133,25700,0.0,0.0,0.0
1993-08-30 00:00:00-04:00,26.140343392681466,26.263896670027023,26.140343392681466,26.228595733642575,183500,0.0,0.0,0.0
1993-08-31 00:00:00-04:00,26.21094960974367,26.29920196533203,26.175648667508323,26.29920196533203,66500,0.0,0.0,0.0
1993-09-01 00:00:00-04:00,26.21093411599436,26.316836880099387,26.21093411599436,26.263885498046875,136500,0.0,0.0,0.0
1993-09-02 00:00:00-04:00,26.281544813334904,26.3168457465966,26.15799154691896,26.175642013549805,472400,0.0,0.0,0.0
1993-09-03 00:00:00-04:00,26.15799549390685,26.22859737108339,26.12269455531858,26.19329643249512,630500,0.0,0.0,0.0
1993-09-07 00:00:00-04:00,26.193289312934617,26.22859024192779,25.981483738975577,26.01678466796875,196400,0.0,0.0,0.0
1993-09-08 00:00:00-04:00,26.016782052992475,26.016782052992475,25.752025112154698,25.928529739379883,269900,0.0,0.0,0.0
1993-09-09 00:00:00-04:00,25.822633072086,25.99913774106813,25.822633072086,25.98148727416992,239200,0.0,0.0,0.0
1993-09-10 00:00:00-04:00,26.05208333333333,26.22858796296296,26.016782407407405,26.2109375,106500,0.0,0.0,0.0
1993-09-13 00:00:00-04:00,26.299197606411468,26.299197606411468,26.228595733642575,26.228595733642575,66900,0.0,0.0,0.0
1993-09-14 00:00:00-04:00,26.15798349380493,26.15798349380493,26.034430265426632,26.122682571411133,184500,0.0,0.0,0.0
1993-09-15 00:00:00-04:00,26.016791739553778,26.210946901789253,25.928539393083103,26.19329643249512,101000,0.0,0.0,0.0
1993-09-16 00:00:00-04:00,26.157994681991973,26.17564515073825,26.069742338260557,26.08739280700684,54300,0.0,0.0,0.0
1993-09-17 00:00:00-04:00,26.072326988022454,26.09008742874999,26.001285225112312,26.036806106567383,200900,0.286,0.0,0.0
1993-09-20 00:00:00-04:00,26.072321271306052,26.125602581806,25.82367515563965,25.82367515563965,57800,0.0,0.0,0.0
1993-09-21 00:00:00-04:00,25.859192041959165,25.89471291014867,25.468462491874615,25.7348690032959,318200,0.0,0.0,0.0
1993-09-22 00:00:00-04:00,25.82367878626015,25.98352274023287,25.788157907599544,25.948001861572266,439700,0.0,0.0,0.0
1993-09-23 00:00:00-04:00,26.019051832922305,26.107854057608048,25.98353094304801,26.0900936126709,88500,0.0,0.0,0.0
1993-09-24 00:00:00-04:00,26.05456766642808,26.072328107918487,25.983525900466447,26.019046783447266,53500,0.0,0.0,0.0
1993-09-27 00:00:00-04:00,26.21441091451188,26.30321311950684,26.21441091451188,26.30321311950684,274600,0.0,0.0,0.0
1993-09-28 00:00:00-04:00,26.3209769232186,26.3209769232186,26.232174706878457,26.249935150146484,158300,0.0,0.0,0.0
1993-09-29 00:00:00-04:00,26.24993885607438,26.320980639176067,26.12561573564642,26.161136627197266,221000,0.0,0.0,0.0
1993-09-30 00:00:00-04:00,26.16113044583068,26.214411770567605,26.054567796356825,26.10784912109375,99300,0.0,0.0,0.0
1993-10-01 00:00:00-04:00,26.072328039335897,26.26769289521648,26.03680715644852,26.2321720123291,22700,0.0,0.0,0.0
1993-10-04 00:00:00-04:00,26.26768112182617,26.26768112182617,26.1966393878929,26.26768112182617,1038500,0.0,0.0,0.0
1993-10-05 00:00:00-04:00,26.320974219547548,26.320974219547548,26.14336980511065,26.2321720123291,436500,0.0,0.0,0.0
1993-10-06 00:00:00-04:00,26.24992211401301,26.35648472070048,26.214401245117188,26.214401245117188,209200,0.0,0.0,0.0
1993-10-07 00:00:00-04:00,26.249928492566813,26.249928492566813,26.12560542122177,26.14336585998535,59400,0.0,0.0,0.0
1993-10-08 00:00:00-04:00,26.214420660218195,26.23218110781997,25.983534841395134,26.17889976501465,54400,0.0,0.0,0.0
1993-10-11 00:00:00-04:00,26.232172012329094,26.28545333666017,26.232172012329094,26.2321720123291,467100,0.0,0.0,0.0
1993-10-12 00:00:00-04:00,26.26768112182617,26.28544155530949,26.24992068834285,26.26768112182617,26200,0.0,0.0,0.0
1993-10-13 00:00:00-04:00,26.28544155530949,26.28544155530949,26.232160254859537,26.26768112182617,139100,0.0,0.0,0.0
1993-10-14 00:00:00-04:00,26.37424549846369,26.605131149291992,26.30320375974729,26.605131149291992,108100,0.0,0.0,0.0
1993-10-15 00:00:00-04:00,26.729462460217725,26.80050422090933,26.658420699526115,26.747222900390625,1502500,0.0,0.0,0.0
1993-10-18 00:00:00-04:00,26.729465026195136,26.729465026195136,26.640662816805783,26.676183700561523,722400,0.0,0.0,0.0
1993-10-19 00:00:00-04:00,26.640657927668556,26.69393924352389,26.48081398010254,26.48081398010254,880100,0.0,0.0,0.0
1993-10-20 00:00:00-04:00,26.569623493621272,26.569623493621272,26.4630608325506,26.516342163085938,230400,0.0,0.0,0.0
1993-10-21 00:00:00-04:00,26.53409529595788,26.53409529595788,26.445293102865648,26.48081398010254,56200,0.0,0.0,0.0
1993-10-22 00:00:00-04:00,26.51634846993213,26.622911156348465,26.356504440307617,26.356504440307617,390700,0.0,0.0,0.0
1993-10-25 00:00:00-04:00,26.37424897763037,26.46305116274024,26.30320722954248,26.42753028869629,114500,0.0,0.0,0.0
1993-10-26 00:00:00-04:00,26.409778594970703,26.4275390378725,26.32097638046172,26.409778594970703,186200,0.0,0.0,0.0
1993-10-27 00:00:00-04:00,26.37424897763037,26.445290725718262,26.37424897763037,26.42753028869629,118400,0.0,0.0,0.0
1993-10-28 00:00:00-04:00,26.46306363004617,26.69394942010698,26.46306363004617,26.622907638549805,129600,0.0,0.0,0.0
1993-10-29 00:00:00-04:00,26.60514719316052,26.6406680839391,26.587386747771223,26.622907638549805,80700,0.0,0.0,0.0
1993-11-01 00:00:00-05:00,26.58738037688052,26.71170346481516,26.58738037688052,26.69394302368164,36400,0.0,0.0,0.0
1993-11-02 00:00:00-05:00,26.65842325868365,26.711704584317264,26.51633972366069,26.676183700561523,262100,0.0,0.0,0.0
1993-11-03 00:00:00-05:00,26.658417746093093,26.658417746093093,26.21440679096163,26.33872985839844,479100,0.0,0.0,0.0
1993-11-04 00:00:00-05:00,26.338730540987417,26.338730540987417,26.03680308367333,26.054563522338867,130400,0.0,0.0,0.0
1993-11-05 00:00:00-05:00,25.983534841395134,26.17889976501465,25.876972155784493,26.17889976501465,363200,0.0,0.0,0.0
1993-11-08 00:00:00-05:00,26.19664081066928,26.285442982908837,26.12559907287763,26.214401245117188,367600,0.0,0.0,0.0
1993-11-09 00:00:00-05:00,26.392015985322303,26.409776426765998,26.21441157088541,26.2321720123291,246900,0.0,0.0,0.0
1993-11-10 00:00:00-05:00,26.232165481454583,26.42753028869629,26.16112373336669,26.42753028869629,46500,0.0,0.0,0.0
1993-11-11 00:00:00-05:00,26.42754623125184,26.49858802219607,26.33874399257156,26.356504440307617,88900,0.0,0.0,0.0
1993-11-12 00:00:00-05:00,26.40977222562876,26.569616173194767,26.39201178701031,26.48081398010254,108200,0.0,0.0,0.0
1993-11-15 00:00:00-05:00,26.534109801734058,26.534109801734058,26.39202621511165,26.46306800842285,243300,0.0,0.0,0.0
1993-11-16 00:00:00-05:00,26.51634149799844,26.60514371332998,26.409778839600587,26.587383270263672,492600,0.0,0.0,0.0
1993-11-17 00:00:00-05:00,26.60513737603592,26.60513737603592,26.37425167117045,26.445293426513672,39600,0.0,0.0,0.0
1993-11-18 00:00:00-05:00,26.409780837550308,26.463062170780063,26.30321817109079,26.37425994873047,240800,0.0,0.0,0.0
1993-11-19 00:00:00-05:00,26.28544584781374,26.356487593348373,26.267685411430083,26.32096672058105,106000,0.0,0.0,0.0
1993-11-22 00:00:00-05:00,26.24993885607438,26.2676993018498,26.072334398320155,26.161136627197266,165300,0.0,0.0,0.0
1993-11-23 00:00:00-05:00,26.30321311950684,26.32097356050583,26.161129591514904,26.30321311950684,89700,0.0,0.0,0.0
1993-11-24 00:00:00-05:00,26.37425770916711,26.4275390378725,26.33873682336352,26.409778594970703,77200,0.0,0.0,0.0
1993-11-26 00:00:00-05:00,26.48081159976221,26.48081159976221,26.40976985167432,26.42753028869629,1019800,0.0,0.0,0.0
1993-11-29 00:00:00-05:00,26.49857108441764,26.55185239356861,26.32096672058105,26.32096672058105,517500,0.0,0.0,0.0
1993-11-30 00:00:00-05:00,26.30320898198792,26.46305292583525,26.285448543782664,26.33872985839844,230000,0.0,0.0,0.0
1993-12-01 00:00:00-05:00,26.480822615189982,26.498583059599905,26.37425994873047,26.37425994873047,379200,0.0,0.0,0.0
1993-12-02 00:00:00-05:00,26.427532987677868,26.46305386534948,26.37425167117045,26.445293426513672,352000,0.0,0.0,0.0
1993-12-03 00:00:00-05:00,26.42754530890729,26.5518684387207,26.42754530890729,26.551868438720703,306000,0.0,0.0,0.0
1993-12-06 00:00:00-05:00,26.58737420654297,26.676176391601565,26.58737420654297,26.640655517578125,99500,0.0,0.0,0.0
1993-12-07 00:00:00-05:00,26.6406680839391,26.658428529328397,26.587386747771223,26.622907638549805,88800,0.0,0.0,0.0
